id,title,company,location,job_type,date_posted,url,created_at,source,description,skills,category
600,Coordination Analyst,,Bonn (Germany),Internationally Recruited,5/25/2025,https://ntchito.com/job/coordination-analyst-2/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Coordination Analyst You need to be logged in to view this content. Please Log In. Not a...
Programme Lead, Global Grants Portfolio You need to be logged in to view this content. Please Log In. Not a...
International Consultant to Develop an Organizational Resilience and Coalition Building Framework for UN Trust Fund Partners You need to be logged in to view this content. Please Log In. Not a...
Supply Chain Partnership & Coordination Assistant You need to be logged in to view this content. Please Log In. Not a...
WPHF Project Management Support You need to be logged in to view this content. Please Log In. Not a...
Programme Coordinator – Humanitarian Action and Resilience (Parental Leave Cover) You need to be logged in to view this content. Please Log In. Not a...
Partnerships Analyst, Women’s Peace and Humanitarian Fund You need to be logged in to view this content. Please Log In. Not a...
UN Women Country Representative You need to be logged in to view this content. Please Log In. Not a...
Development Coordination Officer, Head of RCO and Strategic Planner You need to be logged in to view this content. Please Log In. Not a...
Partnerships Analyst, Women’s Peace and Humanitarian Fund You need to be logged in to view this content. Please Log In. Not a...
Partnerships Analyst, Women’s Peace and Humanitarian Fund You need to be logged in to view this content. Please Log In. Not a...
INTERNATIONAL CONSULTANT TO STUDY ON GBV RISK FACTORS RELATED TO UNPAID CARE OF PERSONS WITH DISABILITIES You need to be logged in to view this content. Please Log In. Not a...
Chief of Service, Programme Management You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...
Human Resources Analyst You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Communications & Partnerships Analyst You need to be logged in to view this content. Please Log In. Not a...
Chief, Client Services Service You need to be logged in to view this content. Please Log In. Not a...
SECURITY COORDINATION OFFICER You need to be logged in to view this content. Please Log In. Not a...",,
1070,Senior Human Resources and Administration Officer,Electricity Supply Corporation of Malawi (ESCOM) Limited,"Blantyre, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189225/,14:37.6,careersmw.com,"Full Time
Blantyre, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Senior Human Resources and Administration Officer (1 Position)
Grade: ES6
Location: Blantyre
Supervised by: Director
Purpose of the Job
To provide leadership in human resource and administration functions.
Roles and Responsibilities

Preparing employment contracts in coordination with departmental heads and ensure alignment with HR policies and labor laws.
Overseeing recruitment, placement, performance management, and staff movements such as promotions, transfers, and dismissals.
Planning, coordinating, and evaluating staff training and development initiatives.
Managing staff leave, advances, loans, entitlements, and welfare programs including payroll administration.
Interpreting and implementing HR practices, regulations, and legal requirements.
Developing and enforcing administrative policies and procedures, managing office facilities, furniture, and inventory.
Organizing internal and external events and monitoring office space allocations.
Providing secretarial support to the Disciplinary Committee
Ensuring timely payment of utility expenses

Attributes and competencies

Impeccable skills in Microsoft office packages (Excel, Word, PowerPoint etc.)
Effective verbal and written communication skills
Ability to operate effectively both independently and as part of a team
Good understanding of labor laws governing employment in Malawi

Minimum Qualifications and Experience

Bachelor’s Degree in Human Resource Management, Public Administration, Business Administration from an accredited University
Be a registered member of a Professional Body e.g., IPMM
4 years’ relevant practical experience

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
1071,Sales and Marketing Officer (2 Positions),Electricity Supply Corporation of Malawi (ESCOM) Limited,Blantyre and Lilongwe,Full Time,6/14/2025,https://careersmw.com/job/189226/,14:37.6,careersmw.com,"Full Time
Blantyre and Lilongwe
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Sales and Marketing Officer (2 Positions)
Grade: ES7
Location: Blantyre and Lilongwe
Supervised by: Senior Sales and Marketing Officer
Purpose of the Job
To identify potential clients, provide products or services, and close sales to help the business develop.
Roles and Responsibilities

Building and maintaining strong relationships with existing clients and new prospects.
Conducting product demonstrations and presentations to showcase value propositions.
Attending to client inquiries and providing tailormade solutions.
Identifying potential customers through cold calling, networking, and digital channels.
Maintaining a pipeline of prospects and tracking of progress using CRM.
Managing the end-to-end sales process
Negotiating terms, pricing, and contracts to secure profitable agreements.
Ensuring timely follow-ups to move prospects through the sales funnel.
Providing information about industry trends, competitor activities, and customer preferences
Maintaining accurate records of sales activities, client interactions, and deals in the CRM system.
Preparing regular reports on sales performance, pipeline status, and revenue forecasts.
Working closely with marketing to align sales efforts with promotional campaigns.

Attributes and competencies

Skilled in negotiation, persuasion, and deal closure across B2B or B2C environments.
Strong verbal and written communication skills with the ability to present ideas confidently.
Deep understanding of customer needs and a commitment to delivering tailored value.
Experienced in analysing sales data to spot trends and opportunities, with working knowledge of CRM and sales automation tools

Minimum Qualifications and Experience

Bachelor’s Degree in either Marketing, Customer Services, Business Administration or Engineering
3 Years relevant work experience
Registered with CIM

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
601,POLITICAL AFFAIRS OFFICER,,Cali (Colombia),Internationally Recruited,5/25/2025,https://ntchito.com/job/political-affairs-officer-19/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
POLITICAL AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
POLITICAL AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
POLITICAL AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
POLITICAL AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
PRINCIPAL ECONOMIC AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Environmental Affairs Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Logistics Regulatory Affairs & Product Sustainability Advisor You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
Government Relations Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Nuclear Safety Officer You need to be logged in to view this content. Please Log In. Not a...
Talent and Technology Officer You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Learner-centered field epidemiology training & multisource collaborative surveillance You need to be logged in to view this content. Please Log In. Not a...
Senior Programme Coordinator You need to be logged in to view this content. Please Log In. Not a...",,
602,Lead Evaluation Consultant,,Cairo (Egypt),Internationally Recruited,5/25/2025,https://ntchito.com/job/lead-evaluation-consultant/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Lead Editor You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Learner-centered field epidemiology training & multisource collaborative surveillance You need to be logged in to view this content. Please Log In. Not a...
Product Lead You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Senior Evaluation Officer You need to be logged in to view this content. Please Log In. Not a...
Digitalization Lead You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Programme Lead, Global Grants Portfolio You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
International Consultant CSTI (Programme Policy, Resilience) You need to be logged in to view this content. Please Log In. Not a...
Membership Engagement Lead You need to be logged in to view this content. Please Log In. Not a...
International consultant for the preparation of National Guidelines for Abortion Care You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
Monitoring and Evaluation Consultant (Remote) You need to be logged in to view this content. Please Log In. Not a...
International Consultant, Coordinator Big Catch Up (BCU) – WCO CAR You need to be logged in to view this content. Please Log In. Not a...
Innovations Consultant (Roster) You need to be logged in to view this content. Please Log In. Not a...",,
603,UNFPA Representative El Salvador,,San Salvador (El Salvador),Internationally Recruited,5/25/2025,https://ntchito.com/job/unfpa-representative-el-salvador/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...
INTERNATIONAL CONSULTANT TO REVISE UNFPA MENTORSHIP MANUALS FOR GIRLS AND BOYS MENTORSHIP TO HUMANITARIAN SETTINGS You need to be logged in to view this content. Please Log In. Not a...
UN Women Country Representative You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Learner-centered field epidemiology training & multisource collaborative surveillance You need to be logged in to view this content. Please Log In. Not a...
Senior Programme Coordinator You need to be logged in to view this content. Please Log In. Not a...
Government Relations Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Nuclear Safety Officer You need to be logged in to view this content. Please Log In. Not a...
Talent and Technology Officer You need to be logged in to view this content. Please Log In. Not a...
Head of Convention Secretariat You need to be logged in to view this content. Please Log In. Not a...
Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
PRINCIPAL ECONOMIC AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Senior Program Officer You need to be logged in to view this content. Please Log In. Not a...",,
604,Chief Technical Specialist – Climate Change and Environment,,Damascus (Syria),Internationally Recruited,5/25/2025,https://ntchito.com/job/chief-technical-specialist-climate-change-and-environment/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Technical Specialist – Social Environment and Climate Safeguards (SECAP) You need to be logged in to view this content. Please Log In. Not a...
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Chief Technical Advisor You need to be logged in to view this content. Please Log In. Not a...
Chief, Security Section You need to be logged in to view this content. Please Log In. Not a...
Senior Expert in Climate Innovation & Adaptation You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Coordinator Roster You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Chief, Client Services Service You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Administrator You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Administrator Roster You need to be logged in to view this content. Please Log In. Not a...
Jr Technical Officer, Social Protection You need to be logged in to view this content. Please Log In. Not a...
Chief of Section, Progamme Management, Administration You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Advisor (m/f/d) (technical) for the project “Up-Scaling of Private Sector Investment in Renewable Energy in Tunisia (APST II) – Infrastructure You need to be logged in to view this content. Please Log In. Not a...
Principal Environmental and Social Audit Specialist You need to be logged in to view this content. Please Log In. Not a...",,
605,Associate Project Officer,,Bogota (Colombia),Internationally Recruited,5/25/2025,https://ntchito.com/job/associate-project-officer/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Associate Information Systems Officer You need to be logged in to view this content. Please Log In. Not a...
Project Officer You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Management Officer You need to be logged in to view this content. Please Log In. Not a...
Project Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Officer (Programme Reporting, Monitoring and Communication) You need to be logged in to view this content. Please Log In. Not a...
Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
Planning and Project Officer You need to be logged in to view this content. Please Log In. Not a...
Associate ERP Officer (Human Resources and Payroll) You need to be logged in to view this content. Please Log In. Not a...
Associate Data Analyst You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Management Officer You need to be logged in to view this content. Please Log In. Not a...
Associate Information Systems Officer You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Coordinator Roster You need to be logged in to view this content. Please Log In. Not a...",,
606,Programme Management Officer,,New York (United States),Internationally Recruited,5/25/2025,https://ntchito.com/job/programme-management-officer-36/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Management Officer You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Programme Management Officer, Human Settlements You need to be logged in to view this content. Please Log In. Not a...
MANAGEMENT AND PROGRAMME ANALYST You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Officer (Programme Reporting, Monitoring and Communication) You need to be logged in to view this content. Please Log In. Not a...
PROGRAMME MANAGEMENT OFFICER You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Management Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Programme Coordinator You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...
PRINCIPAL ECONOMIC AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
Programme Officer – Advocacy, Reporting, Monitoring and Evaluation You need to be logged in to view this content. Please Log In. Not a...
Senior Program Officer You need to be logged in to view this content. Please Log In. Not a...
Chief of Service, Programme Management You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...",,
607,Legal Officer,,New York (United States),Internationally Recruited,5/25/2025,https://ntchito.com/job/legal-officer-22/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Legal Officer You need to be logged in to view this content. Please Log In. Not a...
LEGAL OFFICER You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
PRINCIPAL ECONOMIC AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
Government Relations Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Nuclear Safety Officer You need to be logged in to view this content. Please Log In. Not a...
Talent and Technology Officer You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Learner-centered field epidemiology training & multisource collaborative surveillance You need to be logged in to view this content. Please Log In. Not a...
Senior Programme Coordinator You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...
Senior Program Officer You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Senior Evaluation Officer You need to be logged in to view this content. Please Log In. Not a...",,
608,PUBLIC INFORMATION OFFICER,,Addis Ababa (Ethiopia),Internationally Recruited,5/25/2025,https://ntchito.com/job/public-information-officer-5/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Associate Information Systems Officer You need to be logged in to view this content. Please Log In. Not a...
INFORMATION SYSTEMS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Information Systems Officer You need to be logged in to view this content. Please Log In. Not a...
Information Systems Officer You need to be logged in to view this content. Please Log In. Not a...
Associate Information Systems Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
INFORMATION SYSTEMS OFFICER You need to be logged in to view this content. Please Log In. Not a...
COMMUNICATIONS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Senior Technical Officer- Public Health Institutes and capacity building You need to be logged in to view this content. Please Log In. Not a...
Safeguards Information Analyst (Statistical Data Analysis) You need to be logged in to view this content. Please Log In. Not a...
Safeguards Information Analyst (Satellite Imagery) You need to be logged in to view this content. Please Log In. Not a...
Safeguards Information Analyst (Environmental Sampling) You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...",,
609,HUMAN RIGHTS OFFICER,,Geneva (Switzerland),Internationally Recruited,5/25/2025,https://ntchito.com/job/human-rights-officer-31/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
HUMAN RIGHTS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Human Resources Officer You need to be logged in to view this content. Please Log In. Not a...
Associate ERP Officer (Human Resources and Payroll) You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Programme Management Officer, Human Settlements You need to be logged in to view this content. Please Log In. Not a...
PRINCIPAL ECONOMIC AFFAIRS OFFICER You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
Government Relations Officer You need to be logged in to view this content. Please Log In. Not a...
Communications & Partnerships Analyst You need to be logged in to view this content. Please Log In. Not a...
Associate Programme Officer (Programme Reporting, Monitoring and Communication) You need to be logged in to view this content. Please Log In. Not a...",,
1072,Engineer – Data Center,Electricity Supply Corporation of Malawi (ESCOM) Limited,"Blantyre, Malawi",Full Time,6/14/2025,https://careersmw.com/job/189227/,14:37.6,careersmw.com,"Full Time
Blantyre, Malawi
Posted 2 days ago





Electricity Supply Corporation of Malawi (ESCOM) Limited 



The Electricity Supply Corporation of Malawi (ESCOM) Limited is incorporated under the Companies Act of the Laws of Malawi. Its core business is to procure, transmit and distribute electric power in Malawi as well as manage System Market Operations and Single Buyer in Malawi.
ESCOM is inviting applications from suitably qualified candidates to fill the following vacant positions currently existing in the Optic Fiber Directorate of the Corporation.
Engineer – Data Center (1 Position)
Grade: ES7
Location: Blantyre
Supervised by: Senior Engineer – Data center
Purpose of the Job
To help in designing, maintaining, and optimizing the power infrastructure of data centers.
Roles and Responsibilities

Overseeing the installation of power distribution systems
Planning for redundancy and failover mechanisms to ensure 24/7 uptime.
Integrating energy sources to ensure power sustainability.
Conducting regular inspections and maintenance of power systems to prevent failures.
Diagnosing and resolving power-related issues
Monitoring Power Usage Effectiveness (PUE) and implementing strategies to reduce energy consumption.
Implementing dynamic power management to allocate resources based on workload demands.
Ensuring compliance with electrical codes.
Conducting risk assessments and implement emergency response plans for power failures.
Monitoring power usage and system performance using DCIM tools.

Attributes and competencies

In-depth knowledge of electrical engineering concepts including AC/DC systems, three-phase power, UPS systems, generators, and power distribution networks.
Familiar with renewable energy systems, energy storage solutions, and analyzing power usage data for optimization.
Strong ability to quickly resolve power-related issues and strictly adhere to safety protocols when handling hazardous equipment.
Capable of clearly explaining complex technical concepts to nontechnical stakeholders.

Minimum Qualifications and Experience

Bachelor’s Degree in Electrical Engineering or Mechanical Engineering
3 Years relevant experience
Registered with MEl

APPLICATION METHOD: Hard Copies in an envelope clearly indicating the position applied for on top.
ATTACHMENTS: Application Letter, Curriculum Vitae with traceable referees and Copies of Certificates
CLOSING DATE: Wednesday, 25th June 2025.
ADDRESSED TO :
Director of Human Resources and Administration,
ESCOM House,
P. O. Box 2047,
Blantyre.
Only candidates possessing accredited Qualifications will be considered for interviews
ESCOM Ltd is an equal opportunity employer


Share this:Like this:Like Loading...",,
610,Project Manager,,Majuro (Marshall Islands),Internationally Recruited,5/25/2025,https://ntchito.com/job/project-manager-17/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
ERP Project Manager You need to be logged in to view this content. Please Log In. Not a...
Project Manager You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Project Officer You need to be logged in to view this content. Please Log In. Not a...
Project Officer You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Coordinator You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Coordinator Roster You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Administrator You need to be logged in to view this content. Please Log In. Not a...
Climate Innovation Project Administrator Roster You need to be logged in to view this content. Please Log In. Not a...
Planning and Project Officer You need to be logged in to view this content. Please Log In. Not a...
SOCIAL PROTECTION PROGRAMME MANAGER You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Learner-centered field epidemiology training & multisource collaborative surveillance You need to be logged in to view this content. Please Log In. Not a...",,
611,Nuclear Safeguards Inspector,,Vienna (Austria),Internationally Recruited,5/25/2025,https://ntchito.com/job/nuclear-safeguards-inspector-2/,04:25.4,ntchito.com,"You need to be logged in to view this content. Please Log In. Not a Member? Join Us

Related posts:
Nuclear Safeguards Inspector You need to be logged in to view this content. Please Log In. Not a...
Senior Nuclear Safety Officer You need to be logged in to view this content. Please Log In. Not a...
Senior Communications Officer You need to be logged in to view this content. Please Log In. Not a...
Coordinator, Africa Water Facility You need to be logged in to view this content. Please Log In. Not a...
Articulate Storyline Instructional Designer Consultant You need to be logged in to view this content. Please Log In. Not a...
Safeguards Officer You need to be logged in to view this content. Please Log In. Not a...
Safeguards Information Analyst (Statistical Data Analysis) You need to be logged in to view this content. Please Log In. Not a...
Safeguards Information Analyst (Satellite Imagery) You need to be logged in to view this content. Please Log In. Not a...
Safeguards Information Analyst (Environmental Sampling) You need to be logged in to view this content. Please Log In. Not a...
Digital Content Analyst You need to be logged in to view this content. Please Log In. Not a...
Senior Technical Specialist – Social Environment and Climate Safeguards (SECAP) You need to be logged in to view this content. Please Log In. Not a...
Senior Water and Sanitation Engineer You need to be logged in to view this content. Please Log In. Not a...
Chief Investment Officer You need to be logged in to view this content. Please Log In. Not a...
Strategic Communications Coordinator You need to be logged in to view this content. Please Log In. Not a...
Digital Content Creator You need to be logged in to view this content. Please Log In. Not a...
International Consultant – Learner-centered field epidemiology training & multisource collaborative surveillance You need to be logged in to view this content. Please Log In. Not a...
Senior Programme Coordinator You need to be logged in to view this content. Please Log In. Not a...
Government Relations Officer You need to be logged in to view this content. Please Log In. Not a...
Talent and Technology Officer You need to be logged in to view this content. Please Log In. Not a...
Regional Representative You need to be logged in to view this content. Please Log In. Not a...",,
